sku	asin	price	quantity
134091	B004NYAGT4	21.06	5
134109	B004NYB5Q2	23.48	2
134113	B004NYB5QM	14.21	3
134117	B004NYB5TO	17.59	4
134123	B004NYAH3E	21.59	1
134701	B00EQ7K5JY	166.17	3
134727	B005693KQQ	14.81	5
134727FBA	B005693KQQ	15.15	
134729	B0055RWJW0	14.54	5
134729FBA	B0055RWJW0	16.79	
134731	B005R8DI6S	16.75	2
134735	B004Z4FA70	19.42	3
134741	B004UL64CS	25.90	4
134741FBA	B004UL64CS	28.90	
134743	B0056959MY	24.91	5
134743FBA	B0056959MY	27.89	
134747	B00276NWGO	11.52	3
134769	B0055RXD48	11.61	2
134771	B0055RXK1E	13.32	2
134775	B0055RXTGA	8.28	2
134779	B0055RY1RG	10.58	1
134783	B0055RYD0Q	7.65	1
134785	B0055RYH0C	8.69	5
134787	B0055RYKLI	6.32	2
134791	B005695TJC	11.23	5
134791FBA	B005695TJC	9.90	
134793	B005696UBS	6.83	5
134795	B0056978G4	7.99	4
134804	B003XU6SQ4	38.47	3
134806	B005SD73S6	41.49	2
134808	B005SPVP6U	41.49	4
134812	B003XU6SR8	22.68	4
134814	B003XU6SRI	19.73	2
134816	B003XU6SS2	36.70	5
134818	B003XU6SSC	16.27	5
134826	B003XU6STG	7.40	2
134832	B005L4V9Z0	27.35	4
134834	B005SD73PY	51.46	4
134856	B003XU6SVY	6.43	5
134870	B003XU6SXW	8.95	5
134878	B00ABELNV0	7.05	5
134880	B0064MPF8K	12.56	5
134886	B005SPVPIS	45.03	5
134892	B004DTSGPA	13.95	4
134896	B004DTSGQE	17.43	5
134898	B004DTSGS2	22.11	5
134906	B004DTSGW8	11.93	5
134914	B004DTSGZ0	16.96	5
134916	B004DTSH0E	18.62	3
134924	B00303GCEW	38.31	4
134930	B004EWEWRC	22.94	4
134932	B004EWEWRM	22.94	4
134948	B00303GCHE	65.64	4
134952	B004DTSH3Q	26.92	5
134958	B00303GCDI	23.23	4
134960	B00303GCDS	57.92	4
134970	B004DTSCRC	30.46	5
134974	B00303GBSO	40.43	4
134978	B00303GBTI	50.94	5
13498	B000S2R9PO	28.93	2
134988	B004DTSCRM	17.80	1
134994	B00303GBWU	73.36	3
134996	B00303GBX4	73.16	3
135004	B00303GBXE	39.56	5
13501	B0017RU7A8	23.68	3
13501FBA	B0017RU7A8	27.90	
13502	B000S2R9Q8	35.15	5
13502FBA	B000S2R9Q8	35.55	
135046	B00303GC4C	25.58	1
135048	B00303GC4M	26.41	5
135052	B003T9VJM2	25.58	2
135054	B004DTSCSG	25.58	5
135056	B00303GC5G	27.86	5
135058	B004DTSCSQ	25.58	5
135060	B004DTSCT0	25.58	3
135062	B004DTSCUE	25.58	4
135066	B004DTSCV8	26.36	5
135070	B00303GC5Q	20.51	3
135072	B00303GC60	20.51	1
135078	B004M17H5O	29.08	2
135084	B004P1IPDO	33.16	5
135088	B004P1IPDY	22.07	4
135092	B004P1IPEI	20.29	2
135094	B004P1IPF2	17.02	4
135096	B004P1IPES	16.97	5
135098	B004P1IPFC	17.06	4
135100	B004P1IPFM	15.05	5
135102	B004P1IPFW	16.08	3
135106	B004P1IPGG	40.45	4
135108	B004P1IPGQ	29.25	3
135110	B004P1IPH0	19.51	1
135112	B004P1IPHA	17.97	5
135116	B001810CNA	89.94	5
13512	B000S2R9QS	23.11	5
135120	B004P1IPHU	38.81	5
135122	B004P1IPI4	71.93	2
135126	B004P1IPIE	26.96	2
135128	B004P1IPIO	19.04	3
13512FBA	B000S2R9QS	24.99	
135136	B004P1IPJI	8.98	3
135140	B0043S964G	14.38	5
135142	B0043SB4NM	8.56	3
135144	B004P1IPJS	17.34	1
135146	B004P1IPK2	7.87	5
135148	B004P1IPKC	9.19	4
13515	B000S2WAHG	27.47	4
135150	B004P1IPKM	5.99	3
135152	B004P1IPKW	10.98	5
135154	B004P1IPL6	15.60	4
135158	B004P1IPLQ	8.61	4
13516	B000S2WAI0	26.19	5
135160	B004P1IPM0	7.43	4
135164	B004P1IPMK	23.00	4
135166	B004P1IPMU	23.22	5
135168	B004P1IPN4	23.60	5
13516FBA	B000S2WAI0	28.99	
13517	B000S2WAG2	23.47	5
135172	B004P1IPNO	23.68	1
135178	B004P1IPOS	20.88	4
13517FBA	B000S2WAG2	28.09	
135180	B004P1IPP2	23.00	5
135184	B0052WAK9C	7.62	4
13519	B000S2T6J6	32.83	5
135224	B004P1IPPM	26.61	2
135352	B002KWBKSW	18.92	5
135354	B0036TCOMY	18.35	5
135356	B002R156JA	34.25	5
135370	B002CZPCIG	33.35	5
135376	B003WT0X2G	42.24	5
135378	B0015IROM8	33.35	5
13539	B000S2WAW6	21.57	2
135392	B000EOXENW	30.88	5
135394	B000EOZ7FA	23.16	5
135408	B002V937AS	6.66	5
135426	B0053A94RC	29.12	5
135430	B000SLXOYA	49.33	5
135438	B00188RJGQ	24.67	5
135444	B00368C1TG	21.29	5
135446	B00368C1U0	20.41	5
135468	B000EM92US	18.43	5
13550	B000S2T6U0	15.88	2
135564	B000HW4YGM	20.26	3
135568	B004MKMFMU	7.54	1
135606	B001E01N8I	30.44	5
13561	B000S2RA3K	12.79	5
135630	B003WT0X58	11.95	5
135632	B004M8RPHW	10.59	5
135634	B004MKMFNE	6.84	5
135636	B004MKMFNO	9.93	1
135638	B004M8RPH2	9.40	5
13564	B000S2T6V4	16.75	2
135640	B004MKMFP2	12.55	5
135642	B004M8RPHC	16.51	5
135646	B00381A67U	4.92	5
135660	B004SRS6HA	3.87	5
135662	B004SI93XA	7.17	5
135664	B0032A0G9A	9.22	4
135674	B002GKBLXC	14.34	5
135676	B00381A69I	9.24	5
135682	B002GKBLY6	12.31	5
135694	B002GKBLYQ	20.12	5
135698	B00381A6AC	19.58	4
13570	B001R3MJUI	14.04	2
13572	B002JIEQQK	14.04	2
135736	B004O6LWXK	14.89	5
135740	B003JZBCLO	18.29	5
135764	B00AA8I9UK	9.48	5
135768	B00AA8IUA4	13.02	5
13579	B000S2T6PK	14.91	2
13580	B000S2WAQW	11.85	5
13583	B000S2WASK	10.39	2
13585	B002JIEQR4	13.48	3
13587	B000S2WAT4	13.48	3
13588	B002JIIEOU	14.91	2
13589	B000TUTXQS	10.26	5
13590	B000TSMGXW	8.38	2
13591	B000TUOMDC	8.94	5
13592	B000TSTRN4	5.62	2
13593	B000TSOL1C	5.42	3
13594	B000TSTRNO	7.19	5
13601	B000TSOKW2	10.63	1
13602	B000TSMGSC	17.81	5
13603	B000TSOLPI	9.88	5
13603FBA	B000TSOLPI	15.90	
13605	B000TSMGT6	18.38	5
13608	B000TSRMDQ	6.98	5
13613	B000TQLAKE	14.08	4
13624	B000S2TBMS	17.56	5
13624FBA	B000S2TBMS	20.49	
13626	B000S2REJA	24.10	1
13638	B000S2TC54	9.77	5
13649	B000XPEO7W	3.17	5
13650	B000VJ5APK	3.38	5
13651	B000VJ06T0	2.73	4
13652	B000VJ06TU	3.29	5
13653	B000VJ06UE	3.30	4
13654	B000VJ43D0	2.64	2
13656	B000VJ26SY	3.40	5
13658	B000S2UY3I	13.67	4
13659	B0019QFJRS	13.49	1
13660	B000S2TCCM	13.49	2
13662	B000S2TCDG	13.67	4
13663	B000S2WFSU	9.91	5
136910	B004EPXMQ6	13.60	3
136914	B004EPXMR0	10.84	3
136922	B004EPXMTI	8.13	5
136926	B004EPXMV6	13.08	2
136930	B004EPXMWA	17.95	4
136934	B004EPXMXY	11.74	5
136938	B004EPXMZC	12.98	5
136940	B004EPXMZW	14.40	2
136944	B004EPXN1K	15.04	4
136946	B004EPXN24	20.06	3
136948	B004EPXN38	19.63	5
136950	B004EPXN42	17.88	5
136954	B004EPXN4C	14.20	3
136958	B004EPXN6A	15.73	1
136960	B004EPXN6K	23.96	4
136968	B004EPXN6U	13.69	2
136970	B004EPXN7O	12.86	3
136972	B004EPXN8S	12.86	1
136988	B004JL9VYM	13.38	3
136994	B004EPXNC4	11.07	5
136996	B004EPXNCE	12.48	5
136998	B004EPXNE2	13.37	5
137000	B004EPXNEC	11.62	2
137002	B004JZIGZS	12.14	5
137004	B004JZCZHS	19.13	5
137006	B004JZF9PS	16.83	5
137008	B004JQKQMS	21.92	5
137028	B004EPXNHE	11.62	2
137044	B004EPXNJC	12.32	2
137048	B004EPXNKG	21.92	1
137056	B004EPXNLK	12.07	2
137058	B004EPXNLU	20.19	1
137068	B006ICRZCA	11.58	5
137070	B004EPXNNI	13.51	3
137072	B004EPXNNS	14.59	2
137074	B004EPXNO2	14.93	1
137076	B004EPXNOC	14.07	3
137078	B004EPXNOW	13.55	5
137080	B004EPXNP6	11.86	2
137084	B004EPXNQ0	13.05	3
137092	B004EPXNR4	13.88	1
137094	B004EPXNRO	14.22	1
137100	B004EPXNSS	12.68	2
137104	B004EPXNTC	16.80	2
137106	B004EPXNTW	16.16	2
137110	B004EPXNUG	16.16	2
137114	B004EPXNVA	20.86	2
137118	B004JZIG4Y	20.86	1
137120	B004EPXNVU	20.86	2
137122	B004EPXNWE	24.55	1
137128	B004JZKI2W	25.99	2
137130	B004JZGPTC	25.99	1
137134	B004EPXNXS	33.73	4
137138	B004EPXNYM	43.62	1
137146	B004EPXNZQ	122.27	2
137152	B004EPXO0U	14.09	1
137154	B004EPXO1E	13.82	2
137156	B004EPXO1O	16.58	1
137168	B004EPXO3W	16.56	5
137170	B004EPXO46	21.77	1
137172	B004EPXO4G	14.48	1
137174	B004EPXO50	14.39	1
137176	B004EPXO5A	14.22	2
137184	B004EPXO6O	15.98	2
137188	B004EPXO7I	20.86	1
137190	B004EPXO7S	15.31	1
137194	B004EPXO8M	16.16	1
137362	B0089LQDJ4	18.97	3
1374	B000TSPY2C	41.60	5
137402	B0007QO792	30.51	5
137412	B0007QO7AG	33.25	5
137424	B0007QO7C4	32.97	5
137452	B000OZD1ZW	32.34	1
137454	B000KY5NIK	33.25	3
137456	B000OZEX3Q	29.00	5
137464	B001DZGIQG	33.25	4
137468	B002LZUZ7A	34.20	2
137470	B0034YH5UM	32.34	5
137474	B0036OR1CC	32.98	5
137522	B002Q4U56M	25.97	2
137528	B0007QO71K	44.94	2
137536	B0007QO738	42.25	2
137540	B000VS4H64	47.71	2
137542	B001JEOQWO	43.16	1
137550	B0007QO73I	20.96	2
137552	B0007QO73S	20.14	3
137556	B0007QO74M	22.03	2
137558	B0007QO74W	22.03	2
137588	B000KSJBW0	37.25	5
137590	B000P5R9F4	41.27	5
137592	B000U702IS	36.24	5
137596	B001HRT484	42.42	5
137598	B002C6HD1E	43.18	2
1376	B000TSPY4A	94.58	4
137602	B003TKZ260	37.87	5
137604	B003TKZ21U	40.37	5
137606	B0089C1S84	51.23	5
137640	B004O6MIEM	33.11	5
137650	B004P1IGJW	31.94	5
137652	B004P1IGK6	32.34	4
137656	B004P1IGL0	31.97	1
137660	B004P1IGII	45.80	5
137822	B005A51JFK	15.38	1
137826	B0016A4162	16.08	3
137828	B0016A02A6	15.34	5
137852	B000VPT7JO	14.38	5
137996	B002BZV66O	24.41	4
137998	B002BZPWAK	25.08	4
138000	B002BZPW8M	16.03	2
138002	B002BZRC4Y	16.03	5
138004	B002BZT1ZC	16.03	5
138020	B000OKI72E	21.68	5
138024	B000QS1SIO	21.68	5
138174	B0068WQ4RM	55.47	1
138176	B004XZA9FE	27.16	1
138236	B004VPXENK	18.04	2
138238	B004VPXEPI	18.04	2
138240	B004VPSOMQ	18.35	5
138246	B004XZA9TA	38.87	2
138250	B004YCBXTW	60.22	2
138312	B004XZALP2	28.48	4
138324	B004XZAMJ2	22.07	4
138368	B004YT0UF8	21.92	4
138370	B004YT0UJE	23.43	1
138374	B005TWHFCU	28.96	2
138376	B005TWJ8WU	20.16	1
138380	B005TWIK2Y	22.24	3
138384	B0048A2FJC	54.87	3
138412	B0048A0IKK	22.42	3
138448	B00691GM5G	21.78	3
138486	B0048A2FLU	25.47	2
138490	B0048A0IUU	76.49	1
138504	B005EPMOA0	114.33	2
138506	B006913JVG	113.53	5
138526	B0002M6ZLE	170.90	2
138528	B00407W57U	206.01	1
138574	B001MJY32O	108.78	1
138636	B0002V84TQ	54.86	4
138652	B001V6ZKXO	40.19	5
138678	B003BAN3AU	35.26	5
138680	B004081EKS	34.29	5
138706	B0040MERJY	50.44	4
138708	B0040MGYTA	29.59	2
138712	B0040MGYUO	79.97	2
138718	B0040H6H88	29.19	3
138748	B004DJSNA8	185.34	4
139444	B004I49JZG	14.69	2
139452	B004I4ICHC	20.04	5
139456	B004I5HDL2	14.04	5
139458	B004I5HDSA	21.06	1
139460	B004I5DK64	20.04	3
139466	B004I5L7PK	19.67	4
139484	B004I5N2PS	85.95	1
139486	B004I5I8AM	81.96	1
139494	B004I5MACY	66.92	2
139496	B004I5P96I	66.97	3
139498	B004I5ID52	66.97	1
139502	B004I5MUFG	12.67	5
139522	B004I678L6	21.57	1
139524	B004I678VQ	28.01	5
139532	B004I65BSS	33.05	5
139542	B004I6AKWA	18.58	5
139544	B004I47W4G	9.08	3
139546	B004I42XKY	13.85	3
139548	B004I46UX0	9.08	3
139550	B004I63IFQ	38.04	3
139560	B004I6ASHM	13.03	3
139562	B004I63PLI	13.07	3
139564	B004I6AUQ6	11.07	1
139584	B004I3XHAK	19.04	1
139596	B004I6EV6G	37.83	2
139604	B004I2MWLG	32.20	1
13963	B00009L2LI	8.20	5
139658	B004I384PI	22.97	2
139664	B004I36GHG	23.06	2
139666	B004I34I9O	27.97	2
139670	B004I38EQM	22.06	2
139676	B004I3X6UG	22.97	1
139680	B004I3X8H2	9.89	5
139684	B004I3X9PS	9.86	4
139686	B004I3UA8M	8.20	5
139704	B004I41MTW	50.78	1
139726	B004I42BE2	23.06	2
139730	B004I3WM2Y	33.01	2
139732	B004I465JE	26.01	2
139734	B004I466JS	34.25	1
139740	B004I42QKQ	23.06	1
140145	B003YC1N9I	42.79	5
140149	B004IWRWPW	37.36	5
140161	B004IWRWRK	36.38	5
140163	B00368CTSE	27.01	5
140169	B004KJF1TM	46.85	5
140171	B004IWRWRU	45.94	5
140173	B004IWRWS4	33.16	5
140175	B004IWRWSO	28.65	5
140177	B00368CTPC	51.95	5
140181	B004IWRWTI	35.36	5
140183	B004IWRWU2	22.16	5
140185	B00368CTPM	41.33	2
140189	B000VBPDIC	27.90	5
140191	B001GKTU22	5.26	5
140193	B00368CTSO	19.95	4
140199	B004IWRWUM	36.34	5
140201	B000NO26HS	32.03	5
140203	B003YC1NBG	31.10	5
140209	B004IWRWVG	22.16	3
140261	B004IWRX06	12.75	5
140263	B004IWRX10	9.47	5
140265	B004IWRX1A	12.75	5
140271	B004IWRX3S	15.28	4
140277	B00368CTT8	8.56	4
140279	B00368CTTI	13.68	5
140285	B003YC1NDE	23.37	5
140299	B003TZJI9W	79.91	4
140317	B004MMFAYI	10.13	5
140319	B004MMFAZ2	25.61	5
140321	B004MMFAZC	18.75	5
140323	B004MMFAZM	25.61	5
140325	B004MMFAZW	7.29	5
140327	B004MMFB06	18.75	2
140341	B004MMFB42	18.35	1
140343	B004MMFB4C	18.96	5
140351	B004MMFB74	13.08	4
140353	B004MMFB7E	11.99	1
140355	B004MMFB7O	11.43	1
140357	B004MMFB7Y	11.66	3
140361	B004MMFB8I	19.83	3
140363	B004MMFB9W	74.15	2
140377	B004MMFBCY	16.75	3
140399	B004MMFBDI	17.18	1
140541	B004MMFBHY	19.85	3
140547	B004MMFCIM	19.42	3
140551	B004MMFCIW	27.95	4
140553	B004MMFCJ6	27.09	4
140557	B004MMFCJQ	26.33	1
140563	B004MMFCK0	47.41	4
140569	B004MMFBLA	10.80	5
140571	B004MMFBLK	10.23	4
140583	B004MMFBM4	27.09	1
140595	B004MMFBOW	224.90	1
140597	B004MMFBQA	30.70	1
140601	B004MMFBQU	74.34	5
140603	B004MMFBR4	32.86	3
140605	B004MMFBRE	32.86	1
140607	B004MMFBRO	56.98	1
140609	B004MMFBS8	35.84	5
140611	B004MMFBTC	37.51	4
140613	B004MMFBTM	19.77	5
140615	B004MMFBTW	28.71	3
140619	B004MMFBUG	22.52	5
140621	B004MMFBUQ	21.67	4
140623	B004MMFBW4	18.02	4
140625	B004MMFBWE	18.39	3
140629	B004MMFCKU	9.80	4
140633	B004MMFCLE	9.51	4
140635	B004MMFBWO	11.11	1
140637	B004MMFBWY	10.55	1
140641	B004MMFBXI	13.86	4
140643	B004MMFBXS	12.22	4
140645	B004MMFBZ6	16.60	4
140647	B004MMFBZG	14.81	2
140649	B004MMFBZQ	15.75	5
140651	B004MMFC00	18.03	2
140653	B004MMFC0A	18.03	2
140663	B004MMFCMI	17.42	2
140665	B004MMFC0K	27.93	4
140667	B004MMFC0U	25.60	5
140677	B004MMFC14	20.22	1
140681	B004MMFCO6	11.99	3
140683	B004MMFCOG	11.99	2
140685	B004MMFC1E	15.41	4
140695	B004MMFC3W	19.48	2
140703	B004MMFC50	18.85	5
140705	B004MMFC6E	58.56	5
140709	B004MMFC6Y	14.13	5
140745	B004K48NEM	5.46	5
140753	B004K48NM4	7.26	2
140755	B004K48N8I	6.26	2
140763	B004K48NBU	9.06	3
140767	B004K48N9W	8.30	5
140769	B004K48NOW	5.43	5
140771	B004K48MZM	4.86	1
140773	B004K48N2O	4.46	1
140779	B004K48NF6	5.94	3
140809	B004K48N42	5.29	1
140815	B0038CPAG6	12.12	2
140829	B004K48NGU	5.76	5
140831	B004J9YOQ4	8.26	2
140867	B004GGK4UK	5.53	5
140869	B004GGK374	4.76	5
140871	B004GGIMLI	5.34	2
140873	B004G8ZZUM	7.88	3
140877	B003RGSFHO	8.04	3
140879	B003RGUZGI	4.71	3
140881	B003RGT40G	5.80	3
140883	B003RGYZZU	5.28	5
140885	B003RH0YRC	4.95	4
140887	B003RH16EW	3.43	1
140917	B004K48N7Y	26.89	3
140925	B004K48NIS	7.46	3
140939	B00479KBRW	6.70	4
140941	B00479KC8U	6.70	1
140948	B001QWD3G4	44.55	5
140950	B0036F0A3S	41.83	5
140954	B000FVS3R6	51.60	1
140956	B001QWHWAW	52.52	5
140958	B000U526AM	52.52	1
140960	B0002OHFHK	67.90	5
140966	B0002OHPU2	74.24	3
140972	B0037PMQ6Q	82.46	2
140974	B0039UE46Y	87.81	2
140984	B004LEEJBW	221.74	3
140986	B000IMVMJI	67.00	3
14099	B0014KRHD8	42.70	5
140990	B000XFUKAW	67.00	2
140996	B001PHB5GK	75.38	5
141002	B000MS0C5I	88.94	5
141004	B000XFNDXI	97.82	5
14101	B0002HZLUK	9.18	1
141016	B0037NT3EQ	58.93	2
141020	B0039U7OI4	71.19	4
141022	B0039U5JL8	71.01	1
141024	B0039U9TQ4	75.61	1
141036	B001RBZLR8	199.08	1
141042	B0010X7ORS	155.93	1
141056	B0047ZHVQK	175.81	1
141062	B0036FBU2I	190.20	1
141080	B0014WQWKK	190.90	1
141082	B001FQQID6	199.08	1
14109	B000EF5INK	15.21	5
141166	B000JFYW1Y	11.44	5
141180	B004AKP8TY	37.37	5
141184	B00379Z6VE	40.04	5
141194	B004AKPM7M	49.46	5
141196	B004AKTC3W	49.46	4
141208	B001VEJF0K	18.41	5
141216	B004E24GAU	15.06	3
141218	B004E21IT2	34.58	5
14123	B0002HYFA2	43.40	5
141230	B004FDY0PO	29.35	1
14125	B0002HYFF2	85.44	5
14126	B000F94GMO	87.37	5
141260	B0055ZG7J8	301.11	1
14127	B0002HYFGQ	68.27	1
141275	B0027ZI4HW	119.28	5
141279	B0041FAY7E	17.96	2
141289	B001LBXJT6	49.74	5
141307	B004RENULG	55.17	5
141323	B0014QSAZG	76.99	1
141327	B0002BAGII	41.12	5
14135	B0002HYCX2	2.39	5
141353	B00567E1KW	10.79	5
14137	B0002HYCXM	.33	5
141371	B003Y6SKQI	23.58	5
141375	B004RENRO6	20.71	4
14138	B0002HYCXW	2.88	5
14139	B0002HYCYG	.32	5
141393	B0041FAY3I	21.77	5
14140	B0002HYCYQ	2.21	5
14141	B0002HYCZ0	1.78	5
141411	B0044Q8VX4	53.68	5
141419	B0049A9XXM	30.87	1
14142	B0002HYCZA	2.46	5
14143	B0002HYCZK	.32	5
14144	B0002HYCZU	.24	5
141445	B004HBGIJK	9.94	2
14146	B0002HYD0E	2.11	5
141471	B004RENO1W	5.86	5
141473	B004RENO0I	10.17	5
141479	B004RENNOA	9.64	5
14148	B0002HYD18	1.54	5
14149	B0002HYD22	2.48	5
14150	B0002HYD2C	2.46	5
14152	B0002HYD2W	.88	4
14153	B0002HYD3G	.32	5
14155	B0002HYD5O	.30	3
141551	B003QF9GBK	21.34	5
141557	B004RENL2E	43.05	5
141559	B003E1UNYK	45.00	4
14157	B0002HYD72	2.46	5
141571	B003OIFQ1I	23.56	5
141573	B004RENKAC	21.76	3
141589	B003TVJMI8	94.56	5
141591	B0040DTCQQ	76.56	1
141597	B0042QRVKK	31.45	5
14160	B0002HYD8Q	7.44	5
141603	B004RENWPA	20.14	5
14161	B0002HYD9U	9.05	4
14162	B0002HYDA4	1.11	5
141627	B00499P6OI	31.97	5
141633	B004HBDDTI	35.55	1
14164	B0002HYDB8	1.30	5
14165	B0002HYDCM	3.05	4
141653	B002YD7K5E	117.84	3
141661	B003ZDNV1Y	39.52	4
141665	B002XRZ8W8	39.52	5
14170	B0002HYDHM	.56	2
141701	B005FV9W0I	42.05	3
141703	B005FV9W1M	48.04	4
141709	B002BH3KHU	72.27	4
141713	B004I3Y092	91.82	1
14172	B0002HYDL8	6.89	5
14174	B0002HYDMW	.22	5
141785	B000BYCC0G	219.01	1
14184	B0009UCCAM	4.17	2
141879	B004EBU18W	20.50	2
141927	B0036S6UNY	49.38	3
141941	B0036S6U02	23.09	4
141955	B0036S6U8E	14.73	5
141957	B0036S6U7A	16.05	5
141959	B004EBU19G	13.78	5
14196	B0002HYDP4	105.03	1
141971	B004EBU1B4	14.77	2
141977	B004EBU1BE	13.37	5
141979	B004EBU1BO	21.80	1
141987	B000NJM09C	32.36	5
141989	B004UV2BOI	19.47	5
142125	B0055QTV04	64.06	3
14215	B000JJ5GII	22.11	3
14220	B0002HYEGC	12.82	1
142247	B0055R4BG2	23.10	5
14227	B00067Y4AO	33.42	3
142299	B004S9BT3Q	5.50	5
142301	B003TLTDMS	9.04	5
14233	B000A16QXO	4.89	4
14238	B0002HYH96	9.14	3
14239	B000H3N93A	4.25	5
142417	B004S9BSXM	52.04	3
142423	B00439HR5U	41.19	4
14249	B0002HYIMC	165.48	3
14255	B0002HZMA4	162.94	4
14256	B0002V5EN0	115.11	5
14265	B0009UCCUW	131.58	4
142657	B004Q5ZDQG	12.24	5
14267	B000BOA7ZS	172.57	1
142675	B003LSU50S	11.69	5
14268	B000BO6LCQ	185.55	5
14269	B000F9HQC6	176.77	3
142765	B0055R51A2	15.70	4
14279	B000TQT8P8	11.43	5
142825	B000QJ3LCO	4.28	5
14283	B000TQQIVA	37.51	5
142841	B001RRLU90	7.37	5
14286	B000TQPJQ0	36.19	5
142861	B003LY9R2Y	20.86	5
14290	B000TQWF62	35.86	5
142927	B000QIY5ZC	6.30	5
142935	B000PZKIMU	20.79	5
142957	B0020UJ9NM	3.55	4
142963	B003OEJINY	25.06	2
142973	B003JIMKKI	19.71	2
14298	B006OA0VMW	11.08	2
142993	B0055QU59U	7.72	5
14308	B000YOXMWK	20.28	4
14311	B000TQR4NQ	21.98	5
14312	B000TQRSR8	21.30	4
14314	B000GYUY1K	34.17	1
14316	B000TQWH7Y	23.74	3
14323	B00007B8OF	91.10	5
14328	B001ET2ELE	19.12	5
14345	B000A16REW	4.69	2
14348	B000A16R60	10.72	1
143578	B0089LOUPI	42.09	5
143582	B004X5B4SA	29.67	1
143584	B004TJ8LOA	45.00	4
143586	B004X5B4X0	29.06	2
143593	B004VPJBK0	21.71	5
143595	B004VPJAU6	35.02	5
143599	B004VPJAH4	35.39	4
143603	B004VPJA2Y	58.55	3
143605	B004VPJ9ZW	58.55	3
143613	B004VPJ8YY	30.46	5
143623	B004VPJ8BW	37.38	4
143625	B004VPJ89E	60.06	4
143633	B004VPJBGY	20.77	5
143645	B004VPJAMY	42.31	5
143655	B004VPJ9FM	57.17	3
143667	B004VPJB6Y	87.26	3
143677	B004VPJ9SE	35.86	3
143683	B004VPJ8VM	30.46	5
143695	B004VPJD7Q	21.10	5
143697	B004VPJD58	16.74	2
143699	B004VPJD1M	25.58	4
143701	B004VPJCY0	25.58	5
143703	B004VPJCTK	26.41	1
143705	B004VPJCOA	26.41	5
143709	B004VPJCJK	22.30	5
143713	B004VPJCCW	25.58	2
143719	B0056GJUHW	25.58	3
143721	B004VPJC40	27.35	5
143729	B004VPJBT6	28.09	5
143731	B00553BOOI	66.68	2
143743	B004MKMWI2	59.64	2
143777	B004SKWIDA	18.31	5
144045	B004EWERGS	30.48	2
14435	B000SOG77I	7.41	5
144467	B004AJPE0S	29.35	5
144469	B004AJI4MS	28.59	5
144471	B004AJNFKO	28.59	5
144473	B004AJPDXG	28.76	5
144475	B004AJJYBS	29.31	5
144477	B004AJJY8G	27.50	2
144479	B004EWEVZA	26.89	5
144481	B004AJLOSE	27.47	5
144671	B004AJNKU4	38.32	1
145115	B002JI97LE	26.99	5
145911	B0047F9NG6	25.48	5
145915	B0047F9NL6	25.66	5
145917	B0047FF8JW	27.25	2
146035	B00647NPQY	26.91	5
146051	B00647LC78	50.30	3
146053	B005WY23F4	50.30	1
146067	B004U8YIBA	47.29	4
146077	B004U8YIKQ	26.31	5
146079	B004U8YIMO	44.41	4
146085	B004U8YIWY	48.86	4
146087	B004U8YIZQ	76.29	4
146101	B004U8YJBY	34.02	2
146103	B004U8YJEQ	53.45	3
146111	B004U8YJQO	77.22	2
146149	B001SSWB1O	48.55	3
146151	B000PA71U2	275.06	1
146169	B004BC0O2C	37.60	1
146489	B003V1MF76	20.73	2
146493	B003V1MF6M	20.73	2
146871	B003QTDVQM	32.99	5
146877	B003QTDVPS	5.61	5
147045	B003EIJBG4	40.71	4
147053	B0031RG56C	35.68	4
147299	B003QTDW8E	39.08	5
147503	B0043VWWMG	27.07	4
147509	B0039M2WJI	58.45	3
147539	B003QTDW4I	66.93	5
147616	B000MAY0EK	44.38	3
147620	B004OSTCBW	24.77	5
147622	B00569CIW8	64.60	5
147636	B005491INU	106.93	2
147644	B005491IP8	42.92	4
147664	B005491IU8	17.01	1
147720	B005491JD4	18.77	5
147722	B005491JDE	41.94	5
147728	B005491JJS	15.69	4
147730	B005491JLQ	13.83	5
147732	B005491JNY	15.02	4
147736	B005491JSO	11.32	5
147740	B005491JWA	17.42	4
147742	B005491JY8	13.45	3
147744	B005491K06	17.59	2
147768	B004VII928	6.49	2
147774	B005491KP6	22.06	5
147792	B005491LA0	15.36	5
147796	B005491LBY	10.65	5
147810	B005491LIC	43.87	2
147812	B005491LIW	32.11	4
147822	B005491LQE	21.37	5
147824	B00569G1G2	24.57	3
147828	B005491LS2	31.32	4
147832	B005491LWI	17.59	5
147834	B005491LZ0	36.38	1
147836	B005491M1S	36.31	1
147838	B005491M40	15.38	5
147844	B005491M7W	18.81	5
147846	B005491MAO	6.14	3
147848	B005491MC2	26.29	4
147850	B005491MCW	21.97	5
147852	B005491MD6	12.63	5
147854	B005491MF4	29.82	3
147870	B005491MHC	18.48	4
147878	B005491MPO	9.06	5
147880	B005491MS6	9.30	4
147882	B005491MUY	13.83	2
147884	B005491MY0	23.86	5
147886	B005491N08	27.09	5
147888	B005491N1C	22.95	5
147892	B005491N5I	19.54	4
147894	B004VII900	20.98	5
147896	B005491N6M	116.78	4
147900	B005491NBM	16.68	5
147902	B005491NC6	12.45	5
147944	B0015MDXX8	91.71	1
148034	B005491O0C	30.32	1
148038	B005491O4S	52.75	2
148042	B005491O70	53.50	2
148044	B005491O84	66.33	2
148048	B005491OF2	68.02	2
148054	B005491OLQ	52.42	2
